Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA CEBRACE;53184438;;;;b3S;2;9;JACAREI;SP;03/2026;19.517;16.344;3.025;311;0;19.206;427;0;2
A55 SOCIEDADE DE CRÉDITO DIRETO S.A.;48756121;A55 SCD - PRUDENCIAL;;00086512;n1;2;43;SAO PAULO;SP;03/2026;19.500;530;2.481;7.895;4.843;11.605;2.184;2;0
PROTOTYPE INSTITUICAO DE PAGAMENTO S.A.;35713491;PROTOTYPE IP - PRUDENCIAL;;00088431;n4;2;41;SAO PAULO;SP;03/2026;19.419;0;11.659;11.502;6.256;7.918;-509;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE CHOCOLATES GAROTO LTDA. - CREDI-GAROTO;30949267;;;;b3S;2;9;VILA VELHA;ES;03/2026;19.199;7.856;9.324;16.266;15.559;2.934;0;0;0
HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;7253654;HEDGE INVESTMENTS - PRUDENCIAL;;00083986;n2;2;16;SAO PAULO;SP;03/2026;19.113;0;10.573;5.005;157;14.108;805;2;0
TORRA SOCIEDADE DE CRÉDITO DIRETO S.A.;60717928;TORRA SCD - PRUDENCIAL;;00088321;n1;2;43;SAO PAULO;SP;03/2026;19.061;0;18.650;407;0;18.654;412;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CEMIG E DAS INDÚSTRIAS METALÚRGICAS E DE MATERIAL ELÉTRICO E DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JUIZ DE FORA LTDA. - SICOOB CECREMEC;17502881;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;18.826;7.676;1.572;9.445;8.250;9.380;-205;0;0
COOPERATIVA DE ECONOMIA E CRÉDÍTO MÚTUO DOS FUNCIONÁRIOS DA MWM TUPY DO BRASIL;59620708;;;;b3S;2;9;SAO PAULO;SP;03/2026;18.757;13.739;4.157;1.451;0;17.306;473;0;0
FAMÍLIA PAULISTA COMPANHIA HIPOTECÁRIA;53146221;FAMILIA PAULISTA CI S.A. - PRUDENCIAL;;00083429;n1;2;29;SANTOS;SP;03/2026;18.737;107;8.218;8.543;0;10.194;13;2;0
BONUSPAGO SOCIEDADE DE CRÉDITO DIRETO S.A.;36586946;BONUSPAGO SCD - PRUDENCIAL;;00085128;n1;2;43;CASCAVEL;PR;03/2026;18.628;1.338;1.493;11.896;10.464;6.732;446;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIÃO MARISTA DO BRASIL E SUAS ASSOCIADAS, PROVÍNCIA MARISTA BRASIL CENTRO-NORTE E UNIÃO BRASILEIRA DE EDUCAÇÃO CATÓLICA.;2588819;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;18.560;9.756;8.504;2.761;0;15.799;237;0;0
UP.P SOCIEDADE DE EMPRÉSTIMO ENTRE PESSOAS S.A.;35977097;UP.P SEP - PRUDENCIAL;;00085087;n1;2;44;SAO PAULO;SP;03/2026;18.458;0;5.587;10.454;3.666;8.005;1.326;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SBF LTDA. - COOPER ATIVA SBF;2232228;;;;b3S;2;9;SAO PAULO;SP;03/2026;18.345;12.922;4.073;1.523;0;16.822;632;0;0
LIMINE TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;24361690;LIMINE TRUST DTVM  - PRUDENCIAL;;00084617;n2;2;16;SAO PAULO;SP;03/2026;18.301;0;7.442;5.181;0;13.120;2.587;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;;;;b3S;2;9;ITAPIRA;SP;03/2026;18.176;13.295;3.771;498;0;17.678;445;0;0
SISPAY INSTITUIÇÃO DE PAGAMENTO LTDA.;12651789;SISPAY IP - PRUDENCIAL;;00087528;n4;2;41;SAO PAULO;SP;03/2026;17.919;0;5.451;14.557;9.259;3.362;275;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES PÚBLICOS NO ESPÍRITO SANTO - CREDFEDERAL;2083914;;;;b3S;2;9;VILA VELHA;ES;03/2026;17.865;10.333;7.225;12.529;11.932;5.337;65;0;1
WASU - WALLET SUPPORT INSTITUIÇÃO DE PAGAMENTO LTDA;49686505;WASU IP - PRUDENCIAL;;00088280;n4;2;41;BALNEARIO CAMBORIU;SC;03/2026;17.856;0;2.465;13.064;12.157;4.792;-442;1;0
PARTNERBANK INSTITUICAO DE PAGAMENTO S.A.;28979546;PARTNERBANK IP - PRUDENCIAL;;00087391;n4;2;41;SAO PAULO;SP;03/2026;17.590;0;8.770;7.954;5.122;9.636;169;1;0
BNK DIGITAL SOCIEDADE DE CRÉDITO DIRETO S.A.;45331622;BNK DIGITAL SCD - PRUDENCIAL;;00086031;n1;2;43;SAO JOSE DO RIO PRETO;SP;03/2026;17.492;978;2.394;12.250;12.067;5.242;140;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FIERGS - CRESUL;92675578;;;;b3S;2;9;PORTO ALEGRE;RS;03/2026;17.462;10.450;0;774;0;16.688;557;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA - CREDISAM;20622809;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;17.427;7.389;9.783;765;0;16.662;361;0;0
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;AG. FOMENTO AMAPA S.A. - PRUDENCIAL;;00081098;n1;1;30;MACAPA;AP;03/2026;17.388;12.401;1.495;5.281;3.101;12.107;225;2;0
OPPORTUNITY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;1582158;OPPORTUNITY - PRUDENCIAL;;00080518;n2;2;16;RIO DE JANEIRO;RJ;03/2026;17.356;0;12.014;2.272;0;15.084;1.400;3;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;;;;b3S;2;9;TIMOTEO;MG;03/2026;17.248;13.436;0;1.073;0;16.175;52;0;0
HONDA LEASING S.A. - ARRENDAMENTO MERCANTIL;3634239;HONDA - PRUDENCIAL;00051396;00080611;n1;3;19;SAO PAULO;SP;03/2026;17.170;0;0;182;0;16.988;357;2;0
WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.;92875780;WARREN CCVM LTDA - PRUDENCIAL;00052333;00082664;n2;2;15;PORTO ALEGRE;RS;03/2026;17.160;0;352;173;0;16.987;-71;2;0
CONECTA CORRETORA DE CÂMBIO LTDA.;18287740;CONECTA CC LTDA - PRUDENCIAL;;00082406;n2;2;21;SAO PAULO;SP;03/2026;17.133;0;0;13.910;0;3.223;-562;2;0
UZZIPAY INSTITUIÇÃO DE PAGAMENTO S.A.;32192325;UZZIPAY IP - PRUDENCIAL;;00086763;n4;2;41;PORTO VELHO;RO;03/2026;17.129;0;0;9.464;4.208;7.665;-388;1;0
BNQI SOCIEDADE DE CREDITO DIRETO S.A.;43167610;BANQI IP - PRUDENCIAL;;00085829;n1;2;43;SAO PAULO;SP;03/2026;17.048;0;16.201;628;0;16.420;693;2;0
COOPERATIVA DE CRÉDITO COOPHARMA;2814832;;;;b3S;2;9;SAO PAULO;SP;03/2026;17.019;11.458;4.670;231;0;16.788;322;0;0
BMG S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;8030215;BMG - PRUDENCIAL;00030290;00080178;n2;2;16;SAO PAULO;SP;03/2026;16.950;0;0;2.319;0;14.631;173;2;0
V3 INSTITUICAO DE PAGAMENTO S.A.;38320462;V3 IP - PRUDENCIAL;;00088644;n4;2;41;FORTALEZA;CE;03/2026;16.891;0;262;10.591;6.755;6.301;817;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;;;;b3S;2;9;RIO DE JANEIRO;RJ;03/2026;16.421;1.920;9.921;1.328;0;15.094;433;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS;41791005;;;;b3S;2;9;POCOS DE CALDAS;MG;03/2026;16.418;12.945;1.387;3.944;1.042;12.474;-313;0;0
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;;;;b3S;2;9;CURITIBA;PR;03/2026;16.324;12.434;229;8.719;8.418;7.605;-514;0;1
FACEBOOK INSTITUIÇÃO DE PAGAMENTO DO BRASIL LTDA.;39321657;FACEBOOK INSTITUICAO PAGAMENTO - PRUDENCIAL;;00085692;n4;3;41;SAO PAULO;SP;03/2026;16.318;0;4.427;3.001;0;13.316;359;1;0
GALLERIA - SOCIEDADE DE CRÉDITO DIRETO S/A;51604356;GALLERIA SCD - PRUDENCIAL;;00087078;n1;2;43;VOTORANTIM;SP;03/2026;16.284;0;6.702;7.998;0;8.286;1.099;2;0
RJI CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA;42066258;RJI CTVM - PRUDENCIAL;;00082798;n2;2;15;RIO DE JANEIRO;RJ;03/2026;16.260;0;6.581;4.717;1.351;11.542;106;3;0
HARMOS S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;56392166;HARMOS SCFI - PRUDENCIAL;;00088352;n1;2;14;SAO PAULO;SP;03/2026;16.254;117;13.452;1.953;1.436;14.301;-1.447;2;0
OZ CORRETORA DE CÂMBIO S.A.;4062902;OZ CC - PRUDENCIAL;;00081892;n2;2;21;SAO PAULO;SP;03/2026;16.107;0;3;11.583;0;4.524;339;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;;;;b3S;2;9;COTIA;SP;03/2026;15.950;10.618;5.328;329;0;15.622;342;0;0
ATF SOCIEDADE DE CRÉDITO DIRETO S.A.;44728700;ATF SCD - PRUDENCIAL;;00085915;n1;2;43;PORTO ALEGRE;RS;03/2026;15.943;591;0;5.253;3.494;10.689;450;2;0
EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.;714671;EWALLY IP - PRUDENCIAL;;00086495;n4;2;41;SAO PAULO;SP;03/2026;15.748;0;141;7.427;5.177;8.321;-2.440;1;0
SER FINANCE SOCIEDADE DE CRÉDITO DIRETO S.A.;47873449;SER FINANCE SCD - PRUDENCIAL;;00086378;n1;2;43;RECIFE;PE;03/2026;15.740;3.357;0;9.558;8.129;6.182;-8.442;2;0
SUDACRED SOCIEDADE DE CRÉDITO DIRETO S.A.;20251847;SUDACRED SCD - PRUDENCIAL;;00084428;n1;2;43;CURITIBA;PR;03/2026;15.736;12.063;266;4.147;79;11.590;-20;2;0
MÉRITO SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;57771416;MÉRITO DTVM - PRUDENCIAL;00085874;00085874;n1;2;14;SAO PAULO;SP;03/2026;15.730;5.586;8.304;5.779;5.691;9.951;-105;2;0
IDEA MAKER INSTITUICAO DE PAGAMENTO LTDA;45860531;IDEA MAKER IP - PRUDENCIAL;;00086914;n4;2;41;SAO PAULO;SP;03/2026;15.668;0;13.086;9.840;5.063;5.829;-2.137;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ELEVADORES ATLAS SCHINDLER LTDA.;42107706;;;;b3S;2;9;RIO DE JANEIRO;RJ;03/2026;15.567;11.145;1.814;1.028;0;14.540;518;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO BAYER E EMPRESAS QUÍMICAS E FARMACÊUTICAS DO ESTADO DO RIO DE JANEIRO LTDA.;73631483;;;;b3S;2;9;BELFORD ROXO;RJ;03/2026;15.560;7.425;5.465;984;0;14.576;352;0;0
BEETELLER INSTITUIÇÃO DE PAGAMENTO LTDA.;32074986;BEETELLERPAY IP - PRUDENCIAL;;00086718;n4;2;41;CAMPO GRANDE;MS;03/2026;15.375;0;4.144;5.849;5.387;9.526;1.422;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS - SICOOB COOPERNAPI;16564240;;;;b3S;2;9;SAO PAULO;SP;03/2026;15.218;11.006;3.461;13.322;13.153;1.896;-313;0;15
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;LABOR CC - PRUDENCIAL;;00082073;n2;2;21;RECIFE;PE;03/2026;14.971;0;800;7.955;0;7.015;-246;13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA NOVELIS;57545436;;;;b3S;2;9;SANTO ANDRE;SP;03/2026;14.867;8.809;5.402;878;0;13.989;25;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  EMPREGADOS DA TUPY MINAS GERAIS LTDA. E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;;;;b3S;2;9;BETIM;MG;03/2026;14.730;4.895;9.818;531;0;14.198;315;0;0
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15761217;CC AÇORIANA LTDA. - PRUDENCIAL;;00082341;n2;2;21;MANAUS;AM;03/2026;14.416;0;1.137;11.676;0;2.740;143;2;0
OMNI S.A. ARRENDAMENTO MERCANTIL;18846364;OMNI - PRUDENCIAL;00050940;00080460;n1;2;19;SAO PAULO;SP;03/2026;14.273;0;0;115;0;14.158;296;2;0
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40353377;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;;00081957;n2;2;21;RIO DE JANEIRO;RJ;03/2026;14.200;0;0;10.037;0;4.164;170;3;0
PAGARE INSTITUICAO DE PAGAMENTO S.A.;25104230;PAGARE IP - PRUDENCIAL;;00087607;n4;2;41;SAO PAULO;SP;03/2026;14.116;313;0;10.037;1.605;4.078;-1.520;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;;;;b3S;2;9;ITABIRA;MG;03/2026;13.996;11.076;1.631;4.760;2.606;9.237;-32;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVOS NO ESTADO DO ESPÍRITO SANTO;3639902;;;;b3S;2;9;VITORIA;ES;03/2026;13.906;5.846;5.250;1.307;314;12.600;102;0;0
RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;72600026;RIO BRAVO INVESTIMENTOS DTVM - PRUDENCIAL;;00087975;n2;3;16;SAO PAULO;SP;03/2026;13.865;0;6.146;5.880;2.968;7.985;-183;2;0
ZM SOCIEDADE DE CRÉDITO DIRETO S.A.;49947715;ZM SCD PRUDENCIAL;;00086828;n1;2;43;AGUAS LINDAS DE GOIAS;GO;03/2026;13.783;8.318;4.787;1.100;0;12.683;889;2;0
INTEGRAL ACCESS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;34978626;INTEGRAL ACCESS DTVM - PRUDENCIAL;;00085049;n2;2;16;SAO PAULO;SP;03/2026;13.771;0;538;13.085;0;686;63;2;0
INVEST CORRETORA DE CÂMBIO LTDA.;17508380;INVEST CC - PRUDENCIAL;;00082396;n2;2;21;PORTO ALEGRE;RS;03/2026;13.615;0;27;6.766;0;6.849;45;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;;;;b3S;2;9;BELEM;PA;03/2026;13.459;9.094;1.693;1.519;0;11.940;-12;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;;;;b3S;2;9;SAO PAULO;SP;03/2026;13.366;5.500;7.236;963;0;12.403;209;0;0
A27 INSTITUICAO DE PAGAMENTOS S/A;35534511;A27 IP - PRUDENCIAL;;00087504;n4;2;41;FLORES DA CUNHA;RS;03/2026;13.107;0;7.548;7.826;7.804;5.282;100;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;;;;b3S;2;9;PINDAMONHANGABA;SP;03/2026;12.897;8.949;3.851;275;0;12.622;330;0;0
INTERCAM CORRETORA DE CÂMBIO LTDA.;34265629;INTERCAM CC LTDA - PRUDENCIAL;;00081926;n2;2;21;SAO PAULO;SP;03/2026;12.628;0;6.223;8.535;0;4.093;-107;2;0
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33851064;DILLON S/A DTVM - PRUDENCIAL;;00083807;n2;2;16;RIO DE JANEIRO;RJ;03/2026;12.587;0;6.394;4.048;1.800;8.539;-70;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;;;;b3S;2;9;SAO PAULO;SP;03/2026;12.452;6.613;5.397;1.201;0;11.251;349;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;12.380;10.936;269;1.752;0;10.628;-829;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;;;;b3S;2;9;CAJAMAR;SP;03/2026;12.297;7.238;5.056;191;0;12.106;457;0;0
VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;48967968;VERT DTVM - PRUDENCIAL;;00087171;n2;2;16;SAO PAULO;SP;03/2026;12.241;0;1.179;7.182;5.148;5.058;1.874;2;0
PAY BROKERS IP INSTITUICAO DE PAGAMENTO LTDA.;40820176;PAY BROKERS IP - PRUDENCIAL;;00087762;n4;2;41;CURITIBA;PR;03/2026;12.065;0;1.675;6.799;598;5.266;-208;1;0
DELTA GLOBAL SOCIEDADE DE CRÉDITO DIRETO S.A.;55823094;DELTA GLOBAL SCD - PRUDENCIAL;;00087937;n1;2;43;SAO PAULO;SP;03/2026;12.002;11.188;353;4.788;185;7.214;1.485;2;0
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17312661;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;;00082516;n2;2;15;BELO HORIZONTE;MG;03/2026;11.905;0;2.030;2.609;937;9.296;-165;2;0
ONCRED - SOCIEDADE DE CRÉDITO DIRETO S.A.;44650156;ONCRED SCD - PRUDENCIAL;;00086000;n1;2;43;SAO CAETANO DO SUL;SP;03/2026;11.794;1.876;7.702;1.998;0;9.797;-526;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;;;;b3S;2;9;SAO PAULO;SP;03/2026;11.729;6.066;4.867;136;0;11.593;275;0;0
DAUX SOCIEDADE DE CRÉDITO DIRETO S.A.;34846868;DAUX SCD - PRUDENCIAL;;00084992;n1;2;43;LINS;SP;03/2026;11.715;9.063;2.527;1.132;0;10.582;500;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;;;;b3S;2;9;VITORIA;ES;03/2026;11.650;8.903;761;4.803;3.297;6.847;21;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;;;;b3S;2;9;SAO BERNARDO DO CAMPO;SP;03/2026;11.587;10.423;1.119;944;0;10.643;230;0;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;;;;b3S;2;9;JOAO PESSOA;PB;03/2026;11.539;9.474;1.179;4.518;3.964;7.021;25;0;1
FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;3317692;FINAXIS - PRUDENCIAL;00051688;00080790;n2;2;15;CURITIBA;PR;03/2026;11.525;0;0;4.380;1.543;7.145;1.833;2;0
ACTIVTRADES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;43050917;ACTIVTRADES CCTVM - PRUDENCIAL;;00085977;n2;3;15;FLORIANOPOLIS;SC;03/2026;11.479;0;1.012;1.501;242;9.978;-912;2;0
VX PAVARINI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;15227994;VORTX DTVM - PRUDENCIAL;00052364;00084538;n2;2;16;SAO PAULO;SP;03/2026;11.378;0;15;3.348;0;8.030;1.012;3;0
H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;H.COMMCOR DTVM LTDA. - PRUDENCIAL;;00084222;n2;2;16;SAO PAULO;SP;03/2026;11.315;0;7.089;1.259;0;10.056;-525;2;0
INSTITUIÇÃO DE PAGAMENTOS MAPS LTDA.;45548763;INSTITUIÇÃO DE PAGAMENTOS MAPS - PRUDENCIAL;;00087308;n4;2;41;SAO PAULO;SP;03/2026;11.275;0;236;6.146;4.782;5.130;-668;1;0
TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62280490;TRADERS DTVM - PRUDENCIAL;;00083845;n2;2;16;SAO PAULO;SP;03/2026;11.174;0;8.703;777;0;10.397;-5.346;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;;;;b3S;2;9;JUNDIAI;SP;03/2026;11.039;112;16;2.315;0;8.724;-317;0;0
KIWIFY INSTITUICAO DE PAGAMENTO LTDA;53908413;KIWIFY IP - PRUDENCIAL;;00088266;n4;2;41;BALNEARIO CAMBORIU;SC;03/2026;11.030;0;9.391;758;470;10.272;-345;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;;;;b3S;2;9;CACAPAVA;SP;03/2026;10.944;7.724;2.763;324;0;10.620;289;0;0
KIKAI SOCIEDADE DE CRÉDITO DIRETO S.A.;43978697;KIKAI SCD PRUDENCIAL;;00085836;n1;2;43;BARUERI;SP;03/2026;10.929;0;273;5.466;4.887;5.463;-427;2;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;;;;b3S;2;9;IGARAPAVA;SP;03/2026;10.862;6.432;0;1.684;0;9.178;94;0;0
ASAAS SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;48786608;ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;;00085771;n1;2;14;JOINVILLE;SC;03/2026;10.689;267;9.908;246;0;10.443;167;2;0
MULTICRED SOCIEDADE DE CRÉDITO DIRETO S.A.;38593706;MULTICRED SCD - PRUDENCIAL;;00085355;n1;2;43;SALVADOR;BA;03/2026;10.584;5.624;4.216;512;0;10.071;577;2;0
CREDI-SHOP - SOCIEDADE DE CRÉDITO DIRETO S.A.;54733010;CREDI SHOP S.A. - PRUDENCIAL;;00084923;n1;2;43;TERESINA;PI;03/2026;10.580;558;9.905;114;0;10.466;132;2;0
PAYFACE INSTITUICAO DE PAGAMENTO S.A.;32982245;PAYFACE IP - PRUDENCIAL;;00088132;n4;2;41;FLORIANOPOLIS;SC;03/2026;10.483;0;7.701;1.999;0;8.484;-2.929;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;;;;b3S;2;9;SAPIRANGA;RS;03/2026;10.464;6.576;573;4.609;3.642;5.855;-104;0;0
SCB CRÉDITO SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;8430732;SCB CRÉDITO SCMEPP - PRUDENCIAL;;00083230;n1;2;10;FORTALEZA;CE;03/2026;10.341;8.272;0;6.604;0;3.737;415;2;0
ZIPDIN SOLUÇÕES DIGITAIS SOCIEDADE DE CRÉDITO DIRETO S/A;37414009;ZIPDIN SCD - PRUDENCIAL;;00085221;n1;2;43;SAO PAULO;SP;03/2026;10.282;434;0;7.377;0;2.905;80;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;;;;b3S;2;9;MOGI DAS CRUZES;SP;03/2026;10.137;6.318;3.285;657;0;9.480;169;0;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;HSCM SCMEPP LTDA. - PRUDENCIAL;;00083089;n1;2;10;IBIA;MG;03/2026;10.118;6.783;428;2.178;0;7.940;289;2;0
MONEE SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;63055668;SHPP BRASIL IP - PRUDENCIAL;00086275;00086275;n1;3;14;SAO PAULO;SP;03/2026;10.103;0;0;35;0;10.068;68;2;0
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;LEVYCAM CCV LTDA - PRUDENCIAL;;00082592;n2;2;15;SAO PAULO;SP;03/2026;9.967;0;0;6.876;0;3.091;60;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;;;;b3S;2;9;BELO HORIZONTE;MG;03/2026;9.912;3.926;5.552;727;0;9.184;36;0;0
G5 SOCIEDADE DE CRÉDITO DIRETO S.A.;51212088;G5 SCD - PRUDENCIAL;;00087047;n1;2;43;SAO JOSE;SC;03/2026;9.877;4.275;225;804;790;9.073;-111;2;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;SOCIALCRED S/A SCMEPP - PRUDENCIAL;;00083027;n1;2;10;RIO DE JANEIRO;RJ;03/2026;9.831;9.354;0;155;0;9.676;-13;2;0
EXIM CORRETORA DE CAMBIO LTDA;73302408;EXIM CC LTDA - PRUDENCIAL;;00082217;n2;2;21;PORTO ALEGRE;RS;03/2026;9.792;0;0;9.076;0;716;-181;2;0
APROMS NET INSTITUICAO DE PAGAMENTO LTDA.;37168145;APROMS NET IP - PRUDENCIAL;;00087573;n4;2;41;DOURADOS;MS;03/2026;9.745;2.402;5.076;2.688;0;7.057;-227;1;0
BMS SOCIEDADE DE CRÉDITO DIRETO S.A.;17826860;BMS SCD - PRUDENCIAL;;00083333;n1;2;43;FORTALEZA;CE;03/2026;9.690;2.733;1;4.204;1.957;5.486;380;2;0
