Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
PAGARE IP - PRUDENCIAL;1000087607;n4;NA;C;2;SAO PAULO;SP;03/2026;14.116;313;0;10.037;1.605;4.078;-1.520;2.084;27,41%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;03/2026;13.996;11.076;1.631;4.760;2.606;9.237;-32;8.458;78,53%;0,31%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVOS NO ESTADO DO ESPÍRITO SANTO;3639902;b3S;S5;I;2;VITORIA;ES;03/2026;13.906;5.846;5.250;1.307;314;12.600;102;12.599;94,98%;2,62%;0;0
RIO BRAVO INVESTIMENTOS DTVM - PRUDENCIAL;1000087975;n2;S4;I;3;SAO PAULO;SP;03/2026;13.865;0;6.146;5.880;2.968;7.985;-183;7.605;16,32%;50,12%;2;0
ZM SCD PRUDENCIAL;1000086828;n1;S5;I;2;AGUAS LINDAS DE GOIAS;GO;03/2026;13.783;8.318;4.787;1.100;0;12.683;889;NI;NI%;NI%;2;0
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;03/2026;13.771;0;538;13.085;0;686;63;686;30,93%;2,04%;2;0
INVEST CC - PRUDENCIAL;1000082396;n2;S5;I;2;PORTO ALEGRE;RS;03/2026;13.615;0;27;6.766;0;6.849;45;6.822;17,95%;22,63%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;S5;I;2;BELEM;PA;03/2026;13.459;9.094;1.693;1.519;0;11.940;-12;11.935;112,37%;2,48%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;03/2026;13.366;5.500;7.236;963;0;12.403;209;12.397;98,26%;4,45%;0;0
A27 IP - PRUDENCIAL;1000087504;n4;NA;I;2;FLORES DA CUNHA;RS;03/2026;13.107;0;7.548;7.826;7.804;5.282;100;3.914;37,23%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;03/2026;12.897;8.949;3.851;275;0;12.622;330;12.595;112,88%;0,00%;0;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;03/2026;12.628;0;6.223;8.535;0;4.093;-107;3.878;9,99%;8,30%;2;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;12.587;0;6.394;4.048;1.800;8.539;-70;8.539;85,66%;47,42%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;03/2026;12.452;6.613;5.397;1.201;0;11.251;349;11.251;101,52%;0,00%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;S5;I;2;BELO HORIZONTE;MG;03/2026;12.380;10.936;269;1.752;0;10.628;-829;10.597;109,55%;NI%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;03/2026;12.297;7.238;5.056;191;0;12.106;457;12.089;107,82%;0,00%;0;0
PAY BROKERS IP - PRUDENCIAL;1000087762;n4;NA;I;2;CURITIBA;PR;03/2026;12.065;0;1.675;6.799;598;5.266;-208;5.266;63,29%;NA%;1;0
DELTA GLOBAL SCD - PRUDENCIAL;1000087937;n1;S4;I;2;SAO PAULO;SP;03/2026;12.002;11.188;353;4.788;185;7.214;1.485;7.214;41,28%;0,80%;2;0
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;S4;I;2;BELO HORIZONTE;MG;03/2026;11.905;0;2.030;2.609;937;9.296;-165;7.281;68,73%;7,83%;2;0
ONCRED SCD - PRUDENCIAL;1000086000;n1;S5;I;2;SAO CAETANO DO SUL;SP;03/2026;11.794;1.876;7.702;1.998;0;9.797;-526;10.477;96,87%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;03/2026;11.729;6.066;4.867;136;0;11.593;275;11.557;110,04%;0,23%;0;0
DAUX SCD - PRUDENCIAL;1000084992;n1;S5;I;2;LINS;SP;03/2026;11.715;9.063;2.527;1.132;0;10.582;500;10.545;103,15%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES;2475222;b3S;S5;I;2;VITORIA;ES;03/2026;11.650;8.903;761;4.803;3.297;6.847;21;6.769;70,97%;2,09%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2026;11.587;10.423;1.119;944;0;10.643;230;10.626;111,11%;0,09%;0;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13- REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;03/2026;11.539;9.474;1.179;4.518;3.964;7.021;25;7.010;76,71%;1,84%;0;1
INSTITUIÇÃO DE PAGAMENTOS MAPS - PRUDENCIAL;1000087308;n4;NA;I;2;SAO PAULO;SP;03/2026;11.275;0;236;6.146;4.782;5.130;-668;4.220;292,92%;NA%;1;0
TRADERS DTVM - PRUDENCIAL;1000083845;n2;S4;I;2;SAO PAULO;SP;03/2026;11.174;0;8.703;777;0;10.397;-5.346;10.397;113,92%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOYSON SAFETY SYSTEMS - COOPERJSS;47944277;b3S;S5;I;2;JUNDIAI;SP;03/2026;11.039;112;16;2.315;0;8.724;-317;8.708;74,61%;0,00%;0;0
KIWIFY IP - PRUDENCIAL;1000088266;n4;NA;I;2;BALNEARIO CAMBORIU;SC;03/2026;11.030;0;9.391;758;470;10.272;-345;10.262;301,10%;NA%;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;03/2026;10.944;7.724;2.763;324;0;10.620;289;10.603;114,13%;0,09%;0;0
KIKAI SCD PRUDENCIAL;1000085836;n1;S4;I;2;BARUERI;SP;03/2026;10.929;0;273;5.466;4.887;5.463;-427;NI;NI%;NI%;2;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE IGARAPAVA;52623311;b3S;S5;I;2;IGARAPAVA;SP;03/2026;10.862;6.432;0;1.684;0;9.178;94;9.178;136,28%;1,06%;0;0
MULTICRED SCD - PRUDENCIAL;1000085355;n1;S5;I;2;SALVADOR;BA;03/2026;10.584;5.624;4.216;512;0;10.071;577;10.065;131,89%;0,09%;2;0
PAYFACE IP - PRUDENCIAL;1000088132;n4;NA;I;2;FLORIANOPOLIS;SC;03/2026;10.483;0;7.701;1.999;0;8.484;-2.929;NI;NI%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;S5;I;2;SAPIRANGA;RS;03/2026;10.464;6.576;573;4.609;3.642;5.855;-104;3.955;60,29%;1,31%;0;0
SCB CRÉDITO SCMEPP - PRUDENCIAL;1000083230;n1;S5;I;2;FORTALEZA;CE;03/2026;10.341;8.272;0;6.604;0;3.737;415;3.737;44,12%;2,92%;2;0
ZIPDIN SCD - PRUDENCIAL;1000085221;n1;S5;I;2;SAO PAULO;SP;03/2026;10.282;434;0;7.377;0;2.905;80;2.905;19,00%;0,91%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;S5;I;2;MOGI DAS CRUZES;SP;03/2026;10.137;6.318;3.285;657;0;9.480;169;7.988;123,23%;0,18%;0;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;03/2026;10.118;6.783;428;2.178;0;7.940;289;NI;NI%;NI%;2;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;03/2026;9.967;0;0;6.876;0;3.091;60;3.089;14,94%;1,69%;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;03/2026;9.912;3.926;5.552;727;0;9.184;36;9.184;98,72%;1,60%;0;0
G5 SCD - PRUDENCIAL;1000087047;n1;S5;I;2;SAO JOSE;SC;03/2026;9.877;4.275;225;804;790;9.073;-111;9.062;222,60%;0,02%;2;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;03/2026;9.831;9.354;0;155;0;9.676;-13;5.186;62,08%;5,79%;2;0
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;03/2026;9.792;0;0;9.076;0;716;-181;716;8,03%;30,90%;2;0
APROMS NET IP - PRUDENCIAL;1000087573;n4;NA;I;2;DOURADOS;MS;03/2026;9.745;2.402;5.076;2.688;0;7.057;-227;NI;NI%;NA%;1;0
BMS SCD - PRUDENCIAL;1000083333;n1;S5;I;2;FORTALEZA;CE;03/2026;9.690;2.733;1;4.204;1.957;5.486;380;NI;NI%;NI%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;03/2026;9.621;9.054;236;649;0;8.972;123;8.954;114,43%;0,31%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS - COOPER AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;03/2026;9.530;8.973;15;1.468;0;8.063;0;NI;NI%;NI%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;03/2026;9.445;3.195;6.196;594;0;8.851;83;8.833;97,00%;0,22%;0;0
BARU SCFI - PRUDENCIAL;1000085805;n1;S4;C;2;PORTO ALEGRE;RS;03/2026;9.441;6.116;2.841;999;0;8.441;-365;8.441;52,06%;1,13%;4;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;03/2026;9.402;7.796;33;4.133;3.416;5.268;6;5.268;67,23%;8,82%;0;0
CRETOVALE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA VALE;28145589;b3S;S5;I;2;VITORIA;ES;03/2026;9.323;1.775;7.239;1.587;0;7.736;96;7.736;80,37%;1,58%;0;1
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI;53575491;b3S;S5;I;2;TOLEDO;PR;03/2026;9.164;689;1;8.555;8.229;609;3;609;18,26%;0,49%;0;2
LEV DTVM - PRUDENCIAL;1000086347;n2;S4;I;2;SAO PAULO;SP;03/2026;9.153;0;5.983;4.954;1.594;4.199;-853;4.119;21,34%;5,26%;2;0
ALL IN CRED SCD - PRUDENCIAL;1000087085;n1;S5;I;2;SAO PAULO;SP;03/2026;9.138;1.256;8;2.541;33;6.597;2.486;6.597;72,61%;NI%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;03/2026;9.116;6.618;1.732;859;0;8.257;35;8.257;105,54%;6,26%;0;0
LP DO BRASIL IP - PRUDENCIAL;1000088053;n4;NA;I;3;CAMPINAS;SP;03/2026;9.100;0;5.714;4.703;0;4.397;-101;NI;NI%;NA%;1;0
SETHI SCD - PRUDENCIAL;1000087016;n1;S5;I;2;FLORIANOPOLIS;SC;03/2026;9.086;8.006;387;228;0;8.858;406;12.438;187,39%;0,08%;2;0
NOSSA TERRA BRASIL COOPERATIVA DE CRÉDITO;49204605;b3S;S5;I;2;CAJATI;SP;03/2026;9.064;4.914;3.962;316;0;8.748;-35;5.661;107,72%;0,05%;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA;42100982;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2026;9.055;1.088;0;248;142;8.807;21;8.663;97,16%;43,76%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;03/2026;9.031;6.084;2.871;185;0;8.846;169;8.827;110,62%;0,01%;0;0
HBI SCD - PRUDENCIAL;1000083041;n1;S5;I;2;LEOPOLDINA;MG;03/2026;9.026;2.355;0;3.352;3;5.674;1.948;5.674;56,73%;3,20%;2;0
GET MONEY CC - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;03/2026;8.929;12;436;1.585;0;7.345;-231;7.011;28,99%;5,74%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;03/2026;8.882;7.952;336;227;0;8.655;292;8.650;117,73%;0,00%;0;0
MAGNUM SCD - PRUDENCIAL;1000085984;n1;S5;I;2;SAO PAULO;SP;03/2026;8.775;35;6.040;3.358;680;5.418;-655;-687;-75,19%;0,00%;2;0
NUMBRS SCD - PRUDENCIAL;1000085410;n1;S5;I;2;SAO PAULO;SP;03/2026;8.709;0;5.329;3.554;3.091;5.155;111;5.155;680,52%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;03/2026;8.673;6.425;2.212;155;0;8.519;205;8.501;114,42%;0,07%;0;0
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;8.568;0;6.935;11.250;0;-2.682;-1.832;-2.867;NI%;NI%;2;0
GERU SCD - PRUDENCIAL;1000085290;n1;S5;I;3;RIO DE JANEIRO;RJ;03/2026;8.558;525;800;1.651;632;6.906;351;6.906;113,96%;NI%;2;0
SQUID SCD - PRUDENCIAL;1000087755;n1;S5;I;2;CAXIAS DO SUL;RS;03/2026;8.422;0;5.236;3.128;659;5.294;37;5.294;66,23%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO TELEFÔNICA;57598120;b3S;S5;I;2;SAO PAULO;SP;03/2026;8.421;5.200;2.674;372;0;8.049;147;7.982;101,76%;0,74%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;03/2026;8.393;4.461;3.630;564;0;7.829;189;7.812;101,11%;0,04%;0;0
DGBK CREDIT SCD - PRUDENCIAL;1000086543;n1;S5;I;2;SALVADOR;BA;03/2026;8.364;6.049;108;2.236;1.897;6.128;-34;6.024;106,41%;0,10%;2;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SEBRAE/PB, SEBRAE/RN, SESC/PB, SENAC/PB, SENAR/PB E FAEPA/PB;41219353;b3S;S5;I;2;JOAO PESSOA;PB;03/2026;8.263;4.044;3.941;3.280;2.499;4.983;130;NI;NI%;NI%;0;0
UNICRED DTVM - PRUDENCIAL;1000088187;n2;S4;I;2;PORTO ALEGRE;RS;03/2026;8.241;0;7.854;976;0;7.264;-294;7.264;77,32%;0,87%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;S5;I;2;SAO PAULO;SP;03/2026;8.184;2.415;4.989;396;0;7.788;30;7.788;103,51%;0,00%;0;0
FONTECRED SCD - PRUDENCIAL;1000084954;n1;S5;I;2;LAGOA DA PRATA;MG;03/2026;7.993;3.918;624;5.227;1.108;2.766;-817;2.766;19,39%;18,81%;2;0
GIRO SCD - PRUDENCIAL;1000085496;n1;S5;I;2;CURITIBA;PR;03/2026;7.830;0;1.381;6.437;0;1.393;-161;1.393;62,56%;0,00%;2;0
BCP SECURITIES DTVM - PRUDENCIAL;1000087418;n2;S4;I;3;RIO DE JANEIRO;RJ;03/2026;7.748;0;5.730;5.457;0;2.291;-553;565;23,91%;3,66%;2;0
TROCKA CC  - PRUDENCIAL;1000084796;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;7.713;0;1.985;6.029;0;1.684;170;1.684;10,51%;31,73%;2;0
MAG IP - PRUDENCIAL;1000086385;n4;NA;I;2;RIO DE JANEIRO;RJ;03/2026;7.660;0;2.695;2.012;1.139;5.648;-525;-4.299;-286,63%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;03/2026;7.635;4.398;2.880;470;0;7.165;-35;4.814;110,14%;0,00%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DO GRUPO DANA - COOPDANA;91018408;b3S;S5;I;2;GRAVATAI;RS;03/2026;7.624;6.344;0;172;0;7.453;149;7.453;127,00%;0,01%;0;0
PENTAGONO S/A DTVM - PRUDENCIAL;1000083773;n2;S5;I;2;RIO DE JANEIRO;RJ;03/2026;7.584;0;6.304;2.600;0;4.983;1.696;4.977;20,18%;6,01%;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;03/2026;7.430;3.312;3.575;203;0;7.227;182;7.228;105,43%;2,28%;0;0
NIKOS DTVM - PRUDENCIAL;1000087621;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;7.379;0;20;2.131;0;5.248;-1.069;3.694;35,57%;2,34%;2;0
ATICCA SCD PRUDENCIAL;1000085946;n1;S5;I;2;ARARAQUARA;SP;03/2026;7.377;3.838;0;1.696;1.622;5.681;108;5.681;124,90%;0,00%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE CERÂMICA - COOPASPACER;2541707;b3S;S5;I;2;SANTA GERTRUDES;SP;03/2026;7.347;3.895;3.216;1.371;974;5.976;206;5.959;88,31%;0,34%;0;0
MAX IP - PRUDENCIAL;1000088211;n4;NA;I;2;PORTO ALEGRE;RS;03/2026;7.269;0;6.266;1.374;0;5.895;178;NI;NI%;NA%;1;0
MONETARIE SCD - PRUDENCIAL;1000085991;n1;S5;I;2;PORTO ALEGRE;RS;03/2026;7.206;916;0;2.191;1.157;5.016;671;4.648;113,60%;1,32%;2;0
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;S4;I;2;SAO PAULO;SP;03/2026;7.113;0;3.626;968;0;6.145;595;6.145;58,75%;9,69%;2;0
BFC SCD - PRUDENCIAL;1000087982;n1;S5;I;2;RECIFE;PE;03/2026;7.026;0;4.610;1.681;1.449;5.345;49;5.345;191,82%;0,15%;2;0
PERCAPITAL SCD - PRUDENCIAL;1000086426;n1;S5;I;2;CAMPO GRANDE;MS;03/2026;6.999;230;2.746;5.646;0;1.353;129;NI;NI%;NI%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;03/2026;6.958;1.698;4.853;481;0;6.476;94;6.477;94,13%;0,08%;0;0
EXECUTIVE SCC LTDA - PRUDENCIAL;1000082468;n2;S5;I;2;NOVO HAMBURGO;RS;03/2026;6.908;0;30;2.772;0;4.135;255;4.105;19,02%;1,90%;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;03/2026;6.885;1.843;3.114;580;0;6.305;26;6.305;95,21%;6,97%;0;1
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;S5;I;2;PORTO ALEGRE;RS;03/2026;6.884;917;0;1.120;0;5.764;63;5.762;174,47%;1,06%;0;0
SAYGO CC - PRUDENCIAL;1000085795;n2;S4;I;2;JUNDIAI;SP;03/2026;6.862;0;112;5.543;0;1.319;-138;1.138;11,60%;6,20%;2;0
MICROCASH SCMEPP - PRUDENCIAL;1000086079;n1;S5;I;2;SAO PAULO;SP;03/2026;6.856;0;0;1.734;0;5.122;-707;1.098;3,43%;0,24%;2;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;03/2026;6.735;4.132;2.305;1.171;0;5.564;-110;5.558;90,31%;2,26%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;03/2026;6.681;2.984;3.401;466;0;6.215;93;6.234;101,81%;0,31%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;S5;I;2;MORUNGABA;SP;03/2026;6.645;3.198;2.932;264;0;6.381;286;6.364;104,69%;0,23%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;03/2026;6.549;3.492;2.912;557;0;5.992;172;5.992;97,10%;1,88%;0;0
TURCAMBIO SCC LTDA. - PRUDENCIAL;1000082334;n2;S5;I;2;IMBITUBA;SC;03/2026;6.530;0;0;1.518;0;5.012;-39;5.012;43,30%;3,00%;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO MAUÁ E EMPRESAS COLIGADAS LTDA. - COOPMAUÁ;5048575;b3S;S5;I;2;SAO GONCALO;RJ;03/2026;6.528;1.221;4.016;491;0;6.037;124;6.037;102,64%;0,11%;0;0
EFX CC LTDA. - PRUDENCIAL;1000082248;n2;S4;I;2;SAO PAULO;SP;03/2026;6.510;0;0;5.299;0;1.211;-181;1.211;13,35%;2,70%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;S5;I;2;ITAU DE MINAS;MG;03/2026;6.503;1.398;5.064;603;0;5.900;127;5.900;91,91%;0,00%;0;0
TRANSFERO IP - PRUDENCIAL;1000087236;n4;NA;I;2;RIO DE JANEIRO;RJ;03/2026;6.478;0;3.605;1.452;1.332;5.026;-7;1.573;8,08%;NA%;1;0
DUFRIO CFI - PRUDENCIAL;1000085324;n1;S5;I;2;PORTO ALEGRE;RS;03/2026;6.332;1.967;4.132;218;0;6.114;-360;6.059;66,63%;0,00%;2;0
LB PAY IP - PRUDENCIAL;1000088046;n4;NA;I;3;SAO PAULO;SP;03/2026;6.320;0;5.132;1.281;1.102;5.039;-632;2.239;36,25%;NA%;1;0
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;03/2026;6.271;0;0;645;0;5.627;162;5.027;20,09%;3,20%;13;0
A COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BRAZIL GR LTDA.;48172860;b3S;S5;I;2;RIO CLARO;SP;03/2026;6.260;3.002;3.179;989;657;5.271;27;5.253;90,90%;0,16%;0;0
INTRA INVESTIMENTOS DTVM - PRUDENCIAL;1000084301;n2;S4;C;2;SAO PAULO;SP;03/2026;6.241;0;5.038;3.311;0;2.930;68;2.919;15,56%;7,39%;2;0
BRX SCC LTDA. - PRUDENCIAL;1000082413;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2026;6.210;0;0;4.689;0;1.521;-74;1.521;10,86%;0,50%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CNC, SESC E SENAC ADMINISTRAÇÕES NACIONAIS LTDA.;30304919;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2026;6.020;3.821;748;616;0;5.404;166;5.404;120,55%;0,06%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO - COOPERMEL;1504952;b3S;S5;I;2;SAO PAULO;SP;03/2026;6.011;2.786;2.879;610;0;5.401;168;5.383;97,63%;0,11%;0;0
BM4 SCD - PRUDENCIAL;1000088462;n1;S5;I;2;RIO DE JANEIRO;RJ;03/2026;5.998;188;5.197;56;0;5.942;-577;5.361;247,09%;0,00%;2;0
MONERY IP - PRUDENCIAL;1000087164;n4;NA;I;2;BARUERI;SP;03/2026;5.975;0;5.835;218;0;5.757;65;NI;NI%;NA%;1;0
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;S5;I;2;SANTOS;SP;03/2026;5.921;0;726;1.321;0;4.601;126;3.874;39,12%;2,72%;2;0
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;S4;I;2;BELEM;PA;03/2026;5.902;0;714;1.378;0;4.524;-339;4.524;10,47%;0,70%;2;0
